date,product_id,category,store,price,competitor_price,demand,actual_sales,inventory_level,revenue,profit,is_weekend,is_holiday,seasonal_factor,marketing_spend,weather_impact,price_elasticity
2023-07-08,PROD_0002,Electronics,Premium_Store,667.16,639.34,80.0,80.0,267,53136.26,21254.5,True,False,0.967,0.0,1.05,-1.2
2023-07-15,PROD_0002,Electronics,Premium_Store,766.52,660.84,55.0,55.0,338,42488.59,16995.44,True,False,0.931,0.0,0.974,-1.2
2023-07-22,PROD_0002,Electronics,Premium_Store,781.15,768.0,59.0,59.0,112,45908.26,18363.31,True,False,0.896,0.0,0.889,-1.2
2023-07-29,PROD_0002,Electronics,Premium_Store,779.76,633.6,58.0,58.0,373,45486.35,18194.54,True,False,0.863,0.0,1.045,-1.2
2023-08-05,PROD_0002,Electronics,Premium_Store,570.14,640.97,80.0,80.0,178,45874.94,18349.97,True,False,0.832,78.63,0.961,-1.2
2023-08-12,PROD_0002,Electronics,Premium_Store,597.71,543.16,46.0,46.0,354,27673.29,11069.32,True,False,0.803,0.0,0.785,-1.2
2023-08-19,PROD_0002,Electronics,Premium_Store,759.52,647.74,42.0,42.0,499,32218.79,12887.52,True,False,0.778,0.0,0.895,-1.2
2023-08-26,PROD_0002,Electronics,Premium_Store,708.94,628.89,57.0,57.0,203,40392.55,16157.02,True,False,0.755,16.13,0.998,-1.2
2023-09-02,PROD_0002,Electronics,Premium_Store,694.91,661.11,32.0,32.0,351,22266.76,8906.7,True,False,0.736,0.0,0.781,-1.2
2023-09-09,PROD_0002,Electronics,Premium_Store,661.97,668.28,57.0,57.0,339,37635.97,15054.39,True,False,0.721,96.06,1.055,-1.2
2023-09-16,PROD_0002,Electronics,Premium_Store,649.9,668.08,70.0,70.0,155,45521.72,18208.69,True,False,0.71,0.0,1.098,-1.2
2023-09-23,PROD_0002,Electronics,Premium_Store,706.38,711.15,36.0,36.0,400,25220.31,10088.12,True,False,0.703,0.0,0.984,-1.2
2023-09-30,PROD_0002,Electronics,Premium_Store,664.01,683.38,43.0,43.0,489,28288.23,11315.29,True,False,0.7,0.0,1.053,-1.2
2023-10-07,PROD_0002,Electronics,Premium_Store,745.92,645.12,53.0,53.0,428,39743.19,15897.28,True,False,0.702,101.61,0.957,-1.2
2023-10-14,PROD_0002,Electronics,Premium_Store,742.52,676.85,64.0,64.0,170,47325.33,18930.13,True,False,0.708,0.0,1.048,-1.2
2023-10-21,PROD_0002,Electronics,Premium_Store,673.74,698.84,45.0,45.0,68,30651.28,12260.51,True,False,0.718,0.0,1.089,-1.2
2023-10-28,PROD_0002,Electronics,Premium_Store,781.68,687.04,50.0,50.0,118,38726.05,15490.42,True,False,0.732,133.51,0.887,-1.2
2023-11-04,PROD_0002,Electronics,Premium_Store,680.97,679.48,46.0,46.0,209,31441.6,12576.64,True,False,0.751,0.0,0.985,-1.2
2023-11-11,PROD_0002,Electronics,Premium_Store,549.89,562.11,76.0,76.0,312,41681.99,16672.8,True,False,0.773,0.0,0.931,-1.2
2023-11-18,PROD_0002,Electronics,Premium_Store,619.45,525.65,42.0,42.0,216,26123.33,10449.33,True,False,0.798,0.0,1.163,-1.2
2023-11-25,PROD_0002,Electronics,Premium_Store,601.93,564.85,74.0,74.0,119,44331.33,17732.53,True,False,0.826,0.0,0.875,-1.2
2023-12-02,PROD_0002,Electronics,Premium_Store,581.3,599.95,69.0,69.0,198,40117.24,16046.9,True,False,0.856,89.85,1.07,-1.2
2023-12-09,PROD_0002,Electronics,Premium_Store,645.33,697.64,49.0,49.0,340,31637.25,12654.9,True,False,0.889,0.0,0.867,-1.2
2023-12-16,PROD_0002,Electronics,Premium_Store,711.31,646.38,50.0,50.0,257,35445.48,14178.19,True,False,0.923,0.0,1.063,-1.2
2023-12-23,PROD_0002,Electronics,Premium_Store,556.87,630.49,101.0,101.0,328,56237.98,22495.19,True,True,0.959,0.0,0.95,-1.2
2023-12-30,PROD_0002,Electronics,Premium_Store,676.86,700.71,67.0,67.0,280,45555.48,18222.19,True,True,0.995,0.0,1.039,-1.2
2022-01-01,PROD_0003,Electronics,Premium_Store,782.64,810.27,58.0,58.0,410,45437.37,18174.95,True,False,1.005,276.4,0.883,-1.2
2022-01-08,PROD_0003,Electronics,Premium_Store,756.64,683.02,38.0,38.0,360,29079.16,11631.66,True,False,1.041,154.31,0.887,-1.2
2022-01-15,PROD_0003,Electronics,Premium_Store,675.84,773.05,96.0,96.0,215,65030.74,26012.3,True,False,1.077,0.0,1.003,-1.2
2022-01-22,PROD_0003,Electronics,Premium_Store,554.4,631.13,111.0,111.0,485,61772.48,24708.99,True,False,1.111,0.0,1.06,-1.2
2022-01-29,PROD_0003,Electronics,Premium_Store,544.35,614.65,90.0,90.0,499,49232.99,19693.2,True,False,1.144,198.06,1.012,-1.2
2022-02-05,PROD_0003,Electronics,Premium_Store,785.76,703.15,65.0,65.0,436,51181.57,20472.63,True,False,1.174,0.0,1.053,-1.2
2022-02-12,PROD_0003,Electronics,Premium_Store,748.84,714.86,78.0,78.0,128,58606.31,23442.53,True,False,1.202,0.0,0.661,-1.2
2022-02-19,PROD_0003,Electronics,Premium_Store,655.62,653.51,94.0,94.0,195,61416.85,24566.74,True,False,1.227,190.68,0.802,-1.2
2022-02-26,PROD_0003,Electronics,Premium_Store,682.97,731.67,55.0,55.0,394,37639.05,15055.62,True,False,1.249,527.19,1.028,-1.2
2022-03-05,PROD_0003,Electronics,Premium_Store,516.17,628.09,120.0,120.0,378,62192.76,24877.1,True,False,1.268,0.0,0.959,-1.2
2022-03-12,PROD_0003,Electronics,Premium_Store,752.27,613.57,64.0,64.0,89,47927.68,19171.07,True,False,1.282,0.0,1.135,-1.2
2022-03-19,PROD_0003,Electronics,Premium_Store,725.13,709.31,55.0,55.0,112,39872.37,15948.95,True,False,1.292,0.0,1.093,-1.2
2022-03-26,PROD_0003,Electronics,Premium_Store,524.65,581.14,158.0,158.0,278,82799.64,33119.86,True,False,1.298,0.0,1.27,-1.2
2022-04-02,PROD_0003,Electronics,Premium_Store,720.18,581.98,77.0,77.0,425,55251.78,22100.71,True,False,1.3,0.0,1.079,-1.2
2022-04-09,PROD_0003,Electronics,Premium_Store,783.96,647.99,58.0,58.0,232,45553.01,18221.2,True,False,1.297,13.6,0.984,-1.2
2022-04-16,PROD_0003,Electronics,Premium_Store,804.09,686.0,65.0,65.0,462,51882.44,20752.98,True,False,1.29,0.0,1.121,-1.2
2022-04-23,PROD_0003,Electronics,Premium_Store,541.75,663.46,118.0,118.0,178,63803.58,25521.43,True,False,1.279,0.0,1.104,-1.2
2022-04-30,PROD_0003,Electronics,Premium_Store,556.81,625.32,102.0,102.0,333,56973.22,22789.29,True,False,1.264,0.0,0.929,-1.2
2022-05-07,PROD_0003,Electronics,Premium_Store,748.43,669.45,85.0,85.0,393,63244.06,25297.63,True,False,1.245,0.0,1.017,-1.2
2022-05-14,PROD_0003,Electronics,Premium_Store,670.65,645.07,72.0,72.0,484,48590.4,19436.16,True,False,1.222,1.22,1.123,-1.2
2022-05-21,PROD_0003,Electronics,Premium_Store,606.81,586.85,66.0,66.0,77,40325.39,16130.15,True,False,1.197,0.0,1.116,-1.2
2022-05-28,PROD_0003,Electronics,Premium_Store,427.58,506.79,169.0,160.0,160,68413.46,27365.38,True,False,1.168,343.77,0.928,-1.2
2022-06-04,PROD_0003,Electronics,Premium_Store,653.3,600.81,95.0,95.0,98,61964.05,24785.62,True,False,1.137,30.21,0.95,-1.2
2022-06-11,PROD_0003,Electronics,Premium_Store,644.2,646.56,93.0,93.0,307,59988.88,23995.55,True,False,1.104,0.0,0.893,-1.2
2022-06-18,PROD_0003,Electronics,Premium_Store,551.4,683.01,119.0,119.0,320,65638.19,26255.28,True,False,1.069,91.26,1.036,-1.2
2022-06-25,PROD_0003,Electronics,Premium_Store,655.87,599.36,68.0,68.0,463,44700.34,17880.13,True,False,1.033,0.0,0.963,-1.2
2022-07-02,PROD_0003,Electronics,Premium_Store,812.0,782.79,53.0,53.0,317,43008.72,17203.49,True,False,0.997,0.0,0.964,-1.2
2022-07-09,PROD_0003,Electronics,Premium_Store,611.77,597.11,84.0,84.0,184,51692.9,20677.16,True,False,0.961,5.54,1.073,-1.2
2022-07-16,PROD_0003,Electronics,Premium_Store,649.77,598.04,79.0,79.0,307,51608.99,20643.6,True,False,0.926,129.46,1.03,-1.2
2022-07-23,PROD_0003,Electronics,Premium_Store,808.34,688.11,43.0,43.0,220,34726.53,13890.61,True,False,0.891,0.0,1.072,-1.2
2022-07-30,PROD_0003,Electronics,Premium_Store,780.53,743.29,55.0,55.0,278,42636.43,17054.57,True,False,0.859,61.91,1.021,-1.2
2022-08-06,PROD_0003,Electronics,Premium_Store,513.26,594.72,74.0,74.0,433,37839.2,15135.68,True,False,0.828,0.0,0.86,-1.2
2022-08-13,PROD_0003,Electronics,Premium_Store,769.74,711.44,60.0,60.0,283,46035.84,18414.34,True,False,0.8,0.0,1.263,-1.2
2022-08-20,PROD_0003,Electronics,Premium_Store,598.97,578.09,42.0,42.0,150,25423.89,10169.56,True,False,0.774,48.67,0.963,-1.2
2022-08-27,PROD_0003,Electronics,Premium_Store,703.83,690.24,59.0,59.0,359,41835.56,16734.22,True,False,0.752,0.0,0.912,-1.2
2022-09-03,PROD_0003,Electronics,Premium_Store,595.85,612.76,70.0,63.0,63,37538.39,15015.36,True,False,0.734,0.0,1.256,-1.2
2022-09-10,PROD_0003,Electronics,Premium_Store,723.19,629.41,42.0,42.0,207,30613.66,12245.46,True,False,0.719,0.0,0.933,-1.2
2022-09-17,PROD_0003,Electronics,Premium_Store,648.44,614.17,57.0,57.0,166,37265.89,14906.36,True,False,0.708,0.0,0.935,-1.2
2022-09-24,PROD_0003,Electronics,Premium_Store,676.9,702.06,21.0,21.0,195,14108.51,5643.4,True,False,0.702,0.0,0.813,-1.2
2022-10-01,PROD_0003,Electronics,Premium_Store,723.46,707.34,50.0,50.0,197,35995.64,14398.26,True,False,0.7,0.0,0.892,-1.2
2022-10-08,PROD_0003,Electronics,Premium_Store,534.71,587.64,59.0,59.0,449,31723.58,12689.43,True,False,0.702,83.37,0.806,-1.2
2022-10-15,PROD_0003,Electronics,Premium_Store,889.02,758.91,39.0,39.0,100,34651.32,13860.53,True,False,0.709,0.0,1.02,-1.2
2022-10-22,PROD_0003,Electronics,Premium_Store,454.32,546.34,70.0,70.0,98,31905.94,12762.38,True,False,0.72,0.0,1.04,-1.2
2022-10-29,PROD_0003,Electronics,Premium_Store,775.67,671.58,43.0,43.0,149,33280.56,13312.22,True,False,0.735,0.0,1.015,-1.2
2022-11-05,PROD_0003,Electronics,Premium_Store,600.8,578.64,62.0,62.0,85,37302.27,14920.91,True,False,0.754,33.23,1.123,-1.2
2022-11-12,PROD_0003,Electronics,Premium_Store,674.26,588.02,42.0,42.0,155,28358.81,11343.52,True,False,0.776,0.0,1.025,-1.2
2022-11-19,PROD_0003,Electronics,Premium_Store,529.73,618.52,61.0,61.0,412,32537.66,13015.07,True,False,0.802,76.02,0.951,-1.2
2022-11-26,PROD_0003,Electronics,Premium_Store,497.73,583.27,52.0,52.0,248,25790.68,10316.27,True,False,0.83,0.0,1.052,-1.2
2022-12-03,PROD_0003,Electronics,Premium_Store,803.02,686.1,51.0,51.0,118,41210.91,16484.37,True,False,0.861,0.0,1.0,-1.2
2022-12-10,PROD_0003,Electronics,Premium_Store,564.07,561.82,79.0,79.0,494,44298.89,17719.55,True,False,0.894,16.4,1.035,-1.2
2022-12-17,PROD_0003,Electronics,Premium_Store,538.12,597.33,70.0,70.0,110,37423.35,14969.34,True,False,0.928,51.75,1.266,-1.2
2022-12-24,PROD_0003,Electronics,Premium_Store,718.79,663.64,77.0,77.0,147,55352.86,22141.14,True,True,0.964,0.0,1.055,-1.2
2022-12-31,PROD_0003,Electronics,Premium_Store,771.48,708.76,62.0,62.0,135,47806.15,19122.46,True,True,1.0,154.63,0.897,-1.2
2023-01-07,PROD_0003,Electronics,Premium_Store,507.07,597.03,92.0,81.0,81,41072.44,16428.98,True,False,1.036,18.0,1.146,-1.2
2023-01-14,PROD_0003,Electronics,Premium_Store,699.76,600.06,85.0,85.0,263,59208.62,23683.45,True,False,1.072,29.5,0.975,-1.2
2023-01-21,PROD_0003,Electronics,Premium_Store,858.47,691.52,56.0,56.0,297,48423.55,19369.42,True,False,1.106,0.0,1.202,-1.2
2023-01-28,PROD_0003,Electronics,Premium_Store,717.85,707.28,72.0,72.0,138,51655.41,20662.16,True,False,1.139,0.0,0.925,-1.2
2023-02-04,PROD_0003,Electronics,Premium_Store,630.66,592.98,83.0,83.0,134,52196.34,20878.53,True,False,1.17,0.0,0.929,-1.2
2023-02-11,PROD_0003,Electronics,Premium_Store,487.6,684.81,91.0,91.0,317,44569.18,17827.67,True,False,1.198,95.06,1.106,-1.2
2023-02-18,PROD_0003,Electronics,Premium_Store,712.75,632.33,89.0,57.0,57,40626.58,16250.63,True,False,1.224,0.0,1.018,-1.2
2023-02-25,PROD_0003,Electronics,Premium_Store,652.61,677.53,70.0,70.0,81,45842.83,18337.13,True,False,1.246,134.6,1.02,-1.2
2023-03-04,PROD_0003,Electronics,Premium_Store,757.05,647.33,58.0,58.0,180,44026.37,17610.55,True,False,1.265,0.0,0.923,-1.2
2023-03-11,PROD_0003,Electronics,Premium_Store,644.15,671.18,101.0,101.0,314,65116.89,26046.76,True,False,1.28,0.0,1.06,-1.2
2023-03-18,PROD_0003,Electronics,Premium_Store,717.11,672.8,109.0,109.0,413,78424.43,31369.77,True,False,1.291,0.0,0.988,-1.2
2023-03-25,PROD_0003,Electronics,Premium_Store,471.39,613.15,153.0,153.0,205,72240.01,28896.0,True,False,1.298,0.0,1.016,-1.2
2023-04-01,PROD_0003,Electronics,Premium_Store,605.41,626.16,94.0,94.0,363,57129.6,22851.84,True,False,1.3,0.0,0.797,-1.2
2023-04-08,PROD_0003,Electronics,Premium_Store,637.88,544.51,129.0,129.0,396,82327.67,32931.07,True,False,1.298,0.0,1.038,-1.2
2023-04-15,PROD_0003,Electronics,Premium_Store,584.74,598.65,110.0,110.0,472,64497.49,25799.0,True,False,1.292,106.5,1.02,-1.2
2023-04-22,PROD_0003,Electronics,Premium_Store,501.48,611.38,117.0,70.0,70,35103.61,14041.44,True,False,1.281,36.23,0.879,-1.2
2023-04-29,PROD_0003,Electronics,Premium_Store,586.36,661.67,111.0,111.0,382,64867.52,25947.01,True,False,1.266,0.0,1.067,-1.2
2023-05-06,PROD_0003,Electronics,Premium_Store,659.75,672.5,101.0,95.0,95,62675.92,25070.37,True,False,1.248,0.0,0.886,-1.2
2023-05-13,PROD_0003,Electronics,Premium_Store,702.23,721.54,80.0,80.0,393,56465.27,22586.11,True,False,1.226,338.86,0.991,-1.2
2023-05-20,PROD_0003,Electronics,Premium_Store,530.38,604.73,116.0,116.0,333,61303.77,24521.51,True,False,1.2,329.17,1.088,-1.2
2023-05-27,PROD_0003,Electronics,Premium_Store,636.26,720.59,68.0,68.0,447,43539.91,17415.96,True,False,1.172,12.81,0.961,-1.2
2023-06-03,PROD_0003,Electronics,Premium_Store,581.74,635.79,89.0,89.0,191,51823.57,20729.43,True,False,1.141,0.0,1.053,-1.2
2023-06-10,PROD_0003,Electronics,Premium_Store,680.12,580.59,58.0,58.0,159,39449.44,15779.77,True,False,1.109,0.0,1.09,-1.2
2023-06-17,PROD_0003,Electronics,Premium_Store,604.0,657.46,102.0,99.0,99,59796.46,23918.58,True,False,1.074,0.0,0.95,-1.2
2023-06-24,PROD_0003,Electronics,Premium_Store,761.46,701.1,45.0,45.0,250,34559.17,13823.67,True,False,1.039,0.0,0.992,-1.2
2023-07-01,PROD_0003,Electronics,Premium_Store,602.48,682.57,92.0,92.0,480,55348.72,22139.49,True,False,1.003,241.55,1.269,-1.2
2023-07-08,PROD_0003,Electronics,Premium_Store,631.64,642.85,54.0,54.0,70,34317.68,13727.07,True,False,0.967,0.0,0.964,-1.2
2023-07-15,PROD_0003,Electronics,Premium_Store,664.53,698.24,84.0,84.0,455,56000.73,22400.29,True,False,0.931,0.0,1.003,-1.2
2023-07-22,PROD_0003,Electronics,Premium_Store,439.09,536.25,96.0,96.0,263,42278.96,16911.58,True,False,0.896,44.92,0.845,-1.2
2023-07-29,PROD_0003,Electronics,Premium_Store,640.46,647.59,54.0,54.0,473,34573.26,13829.3,True,False,0.863,0.0,0.793,-1.2
2023-08-05,PROD_0003,Electronics,Premium_Store,578.56,478.96,50.0,50.0,418,28771.11,11508.45,True,False,0.832,3.74,1.012,-1.2
2023-08-12,PROD_0003,Electronics,Premium_Store,525.37,601.11,68.0,68.0,412,35787.96,14315.18,True,False,0.803,32.55,1.273,-1.2
2023-08-19,PROD_0003,Electronics,Premium_Store,636.29,705.49,49.0,49.0,232,31406.07,12562.43,True,False,0.778,0.0,1.009,-1.2
2023-08-26,PROD_0003,Electronics,Premium_Store,536.26,646.06,92.0,50.0,50,26812.8,10725.12,True,False,0.755,0.0,0.935,-1.2
2023-09-02,PROD_0003,Electronics,Premium_Store,801.83,672.64,45.0,45.0,466,35830.51,14332.2,True,False,0.736,0.0,0.883,-1.2
2023-09-09,PROD_0003,Electronics,Premium_Store,693.36,610.04,48.0,48.0,176,33312.83,13325.13,True,False,0.721,0.0,0.911,-1.2
2023-09-16,PROD_0003,Electronics,Premium_Store,680.18,596.79,49.0,49.0,292,33233.43,13293.37,True,False,0.71,0.0,1.086,-1.2
2023-09-23,PROD_0003,Electronics,Premium_Store,820.45,678.73,38.0,38.0,315,31545.68,12618.27,True,False,0.703,0.0,0.827,-1.2
2023-09-30,PROD_0003,Electronics,Premium_Store,730.38,629.37,40.0,40.0,436,29242.14,11696.86,True,False,0.7,0.0,1.169,-1.2
2023-10-07,PROD_0003,Electronics,Premium_Store,591.36,608.04,36.0,36.0,262,21494.28,8597.71,True,False,0.702,0.0,1.009,-1.2
2023-10-14,PROD_0003,Electronics,Premium_Store,465.79,553.47,71.0,71.0,156,33220.68,13288.27,True,False,0.708,0.0,0.935,-1.2
2023-10-21,PROD_0003,Electronics,Premium_Store,700.31,709.75,35.0,35.0,403,24503.4,9801.36,True,False,0.718,0.0,1.143,-1.2
2023-10-28,PROD_0003,Electronics,Premium_Store,642.26,560.4,75.0,75.0,457,48041.0,19216.4,True,False,0.732,0.0,0.965,-1.2
2023-11-04,PROD_0003,Electronics,Premium_Store,562.26,571.06,59.0,59.0,197,33378.64,13351.45,True,False,0.751,0.0,1.078,-1.2
2023-11-11,PROD_0003,Electronics,Premium_Store,714.52,671.74,26.0,26.0,444,18283.0,7313.2,True,False,0.773,0.0,0.95,-1.2
2023-11-18,PROD_0003,Electronics,Premium_Store,826.41,755.01,50.0,50.0,414,41267.27,16506.91,True,False,0.798,0.0,0.954,-1.2
2023-11-25,PROD_0003,Electronics,Premium_Store,598.35,656.35,50.0,50.0,311,29682.87,11873.15,True,False,0.826,0.0,0.855,-1.2
2023-12-02,PROD_0003,Electronics,Premium_Store,554.73,626.93,46.0,46.0,245,25710.47,10284.19,True,False,0.856,0.0,0.967,-1.2
2023-12-09,PROD_0003,Electronics,Premium_Store,754.0,656.17,43.0,43.0,446,32499.53,12999.81,True,False,0.889,0.0,1.04,-1.2
2023-12-16,PROD_0003,Electronics,Premium_Store,646.26,682.55,73.0,73.0,100,47430.56,18972.22,True,False,0.923,70.82,0.913,-1.2
2023-12-23,PROD_0003,Electronics,Premium_Store,550.37,698.51,64.0,64.0,496,35047.35,14018.94,True,True,0.959,58.71,1.017,-1.2
2023-12-30,PROD_0003,Electronics,Premium_Store,845.85,801.72,49.0,49.0,299,41179.31,16471.73,True,True,0.995,0.0,1.196,-1.2
2022-01-01,PROD_0004,Electronics,Premium_Store,595.43,679.57,67.0,67.0,113,40084.97,16033.99,True,False,1.005,0.0,1.027,-1.2
2022-01-08,PROD_0004,Electronics,Premium_Store,699.67,724.24,44.0,44.0,233,30916.43,12366.57,True,False,1.041,209.63,1.008,-1.2
2022-01-15,PROD_0004,Electronics,Premium_Store,656.37,648.1,80.0,80.0,299,52577.42,21030.97,True,False,1.077,0.0,1.105,-1.2
2022-01-22,PROD_0004,Electronics,Premium_Store,738.62,712.19,102.0,102.0,291,75616.36,30246.54,True,False,1.111,0.0,1.019,-1.2
2022-01-29,PROD_0004,Electronics,Premium_Store,766.12,712.09,64.0,64.0,440,49278.59,19711.43,True,False,1.144,0.0,1.17,-1.2
2022-02-05,PROD_0004,Electronics,Premium_Store,581.46,640.17,90.0,90.0,401,52475.83,20990.33,True,False,1.174,37.38,0.98,-1.2
2022-02-12,PROD_0004,Electronics,Premium_Store,674.64,701.29,95.0,95.0,326,63916.85,25566.74,True,False,1.202,0.0,1.046,-1.2
2022-02-19,PROD_0004,Electronics,Premium_Store,687.15,706.06,70.0,70.0,184,48310.36,19324.14,True,False,1.227,41.82,1.086,-1.2
2022-02-26,PROD_0004,Electronics,Premium_Store,668.28,662.3,74.0,74.0,84,49591.26,19836.5,True,False,1.249,0.0,1.015,-1.2
2022-03-05,PROD_0004,Electronics,Premium_Store,544.07,592.68,109.0,109.0,407,59447.5,23779.0,True,False,1.268,0.0,0.837,-1.2
2022-03-12,PROD_0004,Electronics,Premium_Store,781.06,701.0,102.0,102.0,211,79945.99,31978.4,True,False,1.282,0.0,1.034,-1.2
2022-03-19,PROD_0004,Electronics,Premium_Store,602.69,655.36,95.0,95.0,339,57552.45,23020.98,True,False,1.292,162.7,0.924,-1.2
2022-03-26,PROD_0004,Electronics,Premium_Store,582.02,695.55,101.0,101.0,370,58519.55,23407.82,True,False,1.298,0.0,0.8,-1.2
2022-04-02,PROD_0004,Electronics,Premium_Store,660.88,560.11,82.0,81.0,81,53531.26,21412.5,True,False,1.3,0.0,0.915,-1.2
2022-04-09,PROD_0004,Electronics,Premium_Store,690.16,730.53,115.0,115.0,461,79328.26,31731.31,True,False,1.297,36.12,1.078,-1.2
2022-04-16,PROD_0004,Electronics,Premium_Store,543.09,537.02,124.0,61.0,61,33128.77,13251.51,True,False,1.29,0.0,1.043,-1.2
2022-04-23,PROD_0004,Electronics,Premium_Store,697.39,623.4,71.0,71.0,145,49416.91,19766.76,True,False,1.279,0.0,1.002,-1.2
2022-04-30,PROD_0004,Electronics,Premium_Store,725.6,708.6,80.0,80.0,369,58395.01,23358.0,True,False,1.264,0.0,0.983,-1.2
2022-05-07,PROD_0004,Electronics,Premium_Store,585.19,599.46,93.0,93.0,149,54690.14,21876.05,True,False,1.245,0.0,1.087,-1.2
2022-05-14,PROD_0004,Electronics,Premium_Store,698.07,691.68,77.0,77.0,450,53597.58,21439.03,True,False,1.222,0.0,1.046,-1.2
2022-05-21,PROD_0004,Electronics,Premium_Store,754.21,641.27,36.0,36.0,62,27070.49,10828.2,True,False,1.197,32.63,0.918,-1.2
2022-05-28,PROD_0004,Electronics,Premium_Store,502.54,597.74,120.0,120.0,260,60221.43,24088.57,True,False,1.168,0.0,0.826,-1.2
2022-06-04,PROD_0004,Electronics,Premium_Store,439.71,620.74,124.0,124.0,352,54368.71,21747.48,True,False,1.137,100.63,1.002,-1.2
2022-06-11,PROD_0004,Electronics,Premium_Store,826.4,671.28,55.0,55.0,186,45121.54,18048.61,True,False,1.104,0.0,0.938,-1.2
2022-06-18,PROD_0004,Electronics,Premium_Store,676.39,645.08,86.0,86.0,211,58287.1,23314.84,True,False,1.069,0.0,1.16,-1.2
2022-06-25,PROD_0004,Electronics,Premium_Store,602.53,627.91,81.0,81.0,284,49063.31,19625.33,True,False,1.033,0.0,1.015,-1.2
2022-07-02,PROD_0004,Electronics,Premium_Store,551.56,657.74,55.0,55.0,458,30541.31,12216.52,True,False,0.997,0.0,0.901,-1.2
2022-07-09,PROD_0004,Electronics,Premium_Store,651.59,632.09,76.0,76.0,427,49483.91,19793.56,True,False,0.961,0.0,1.037,-1.2
2022-07-16,PROD_0004,Electronics,Premium_Store,835.16,722.43,37.0,37.0,235,30605.7,12242.28,True,False,0.926,0.0,1.155,-1.2
2022-07-23,PROD_0004,Electronics,Premium_Store,621.71,658.82,56.0,56.0,440,34678.76,13871.5,True,False,0.891,34.72,0.953,-1.2
2022-07-30,PROD_0004,Electronics,Premium_Store,787.8,750.69,49.0,49.0,184,38360.73,15344.29,True,False,0.859,0.0,0.865,-1.2
2022-08-06,PROD_0004,Electronics,Premium_Store,599.63,776.33,70.0,70.0,94,42260.8,16904.32,True,False,0.828,0.0,1.079,-1.2
2022-08-13,PROD_0004,Electronics,Premium_Store,635.03,638.32,53.0,53.0,128,33657.29,13462.92,True,False,0.8,111.37,0.836,-1.2
2022-08-20,PROD_0004,Electronics,Premium_Store,720.94,651.65,49.0,49.0,380,35550.15,14220.06,True,False,0.774,0.0,1.043,-1.2
2022-08-27,PROD_0004,Electronics,Premium_Store,596.35,607.75,56.0,56.0,75,33382.5,13353.0,True,False,0.752,0.0,0.968,-1.2
2022-09-03,PROD_0004,Electronics,Premium_Store,527.2,588.94,51.0,51.0,400,26889.74,10755.9,True,False,0.734,0.0,1.006,-1.2
2022-09-10,PROD_0004,Electronics,Premium_Store,475.55,568.26,61.0,61.0,96,29174.31,11669.72,True,False,0.719,117.12,0.816,-1.2
2022-09-17,PROD_0004,Electronics,Premium_Store,606.92,662.9,59.0,59.0,275,35613.96,14245.58,True,False,0.708,69.44,0.928,-1.2
2022-09-24,PROD_0004,Electronics,Premium_Store,658.61,664.6,43.0,43.0,251,28481.56,11392.62,True,False,0.702,61.36,1.137,-1.2
2022-10-01,PROD_0004,Electronics,Premium_Store,671.8,661.82,57.0,57.0,258,38520.6,15408.24,True,False,0.7,0.0,1.069,-1.2
2022-10-08,PROD_0004,Electronics,Premium_Store,620.25,674.12,57.0,57.0,138,35146.28,14058.51,True,False,0.702,0.0,1.046,-1.2
2022-10-15,PROD_0004,Electronics,Premium_Store,587.58,612.78,50.0,50.0,322,29587.68,11835.07,True,False,0.709,0.0,1.132,-1.2
2022-10-22,PROD_0004,Electronics,Premium_Store,746.17,651.24,46.0,46.0,401,34575.54,13830.21,True,False,0.72,0.0,0.876,-1.2
2022-10-29,PROD_0004,Electronics,Premium_Store,640.37,549.53,50.0,50.0,470,31916.75,12766.7,True,False,0.735,44.17,1.105,-1.2
